39.8,39.8,30.891,29.803,30.891,39.8,29.127,29.127,28.235,26.776,27.377,26.776,27.156,26.455,27.377,28.63,28.235,27.156,26.455,25.932,26.455,26.455,27.624,27.156,28.235
39.8,39.8,30.891,39.8,39.8,39.8,30.891,29.803,29.803,29.803,28.235,28.63,27.906,29.127,27.906,28.235,29.127,28.235,28.235,27.156,27.377,27.906,28.235,27.377,29.127
39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,39.8,30.891,30.891,28.235,39.8,30.891,30.891,29.803,30.891,30.891,39.8,29.803,39.8,29.127,30.891,30.891,39.8
39.8,39.8,29.127,28.63,29.127,27.906,25.331,25.246,23.966,23.272,22.17,23.372,23.966,24.864,24.208,24.935,25.932,24.54,22.632,22.54,22.656,23.407,23.79,24.795,23.92
39.8,39.8,29.803,27.906,26.776,27.906,24.795,24.313,22.495,22.451,21.681,22.326,23.207,23.552,23.145,23.442,24.26,23.876,21.976,21.769,21.597,22.517,22.806,23.749,23.084
39.8,39.8,30.891,39.8,28.63,29.803,25.246,25.712,24.481,24.313,23.407,24.864,25.513,26.776,25.819,26.177,25.819,25.712,23.79,23.79,24.367,25.932,25.513,26.455,25.712
39.8,39.8,29.803,28.63,29.803,29.127,25.42,25.61,24.012,22.997,22.997,23.338,23.407,24.54,24.481,25.42,25.085,23.833,23.305,23.176,22.517,23.708,24.367,23.668,24.424
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,39.8,30.891,39.8,39.8,30.891,39.8,29.803,29.803,30.891,30.891,30.891,29.803,39.8,39.8,30.891,29.803
39.8,39.8,30.891,39.8,39.8,39.8,39.8,29.127,29.803,30.891,27.377,29.127,29.803,29.803,29.803,28.63,29.127,29.803,30.891,27.624,29.127,27.906,29.127,28.235,29.803
39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,30.891,29.127,29.803,29.803,30.891,30.891,29.803,30.891,29.803,30.891,30.891,29.803,29.127,30.891,39.8,29.127,29.803
39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,29.803,28.235,29.803,30.891,29.803,29.127,28.63,30.891,29.803,27.624,29.127,29.127,30.891,27.624,30.891,27.624,27.377
39.8,39.8,29.127,26.957,27.624,26.609,25.164,23.833,22.227,21.597,20.961,20.909,20.95,21.57,22.246,23.239,22.656,22.997,21.725,21.089,20.294,20.971,21.045,21.846,21.976
39.8,39.8,30.891,30.891,29.803,30.891,29.127,28.63,26.609,25.712,25.932,25.331,25.819,24.795,25.61,25.246,26.311,25.009,25.331,24.601,24.601,24.795,25.331,25.932,25.932
39.8,39.8,39.8,30.891,30.891,30.891,30.891,29.803,27.156,27.377,26.609,26.311,26.051,25.164,26.177,25.932,27.156,26.177,26.311,25.331,25.819,25.819,26.177,26.311,26.455
39.8,39.8,28.235,27.624,27.377,27.624,25.932,23.59,23.372,21.667,21.503,21.667,22.346,23.055,24.424,23.552,24.012,23.442,22.609,21.166,21.846,22.097,22.913,23.145,23.833
